Port Chicago, CA Port Chicago, CA: Data Inventory 
Station ID: 9415144 Page Help 

Meteorological Observations

Station Date      Time Wind Sp Wind Dr Wind Gt Air Tmp H2O Tmp Baro Pr
DCP#:                        1       1       1       1       1       1
Units:                 Mtr/Sec Degrees Mtr/Sec  Degr C  Degr C   mbars
Data%:  StnDtm     GMT  97.728  97.728  97.728  97.567  97.527  97.581  
Maximum:                14.100 344.000  17.900  28.000  22.300 1023.60  
Minimum:                 0.000   1.000   0.000   9.300  16.300 1009.00  
------- -------- ----- ------- ------- ------- ------- ------- ------- 
9415144 20050531 00:12                                                
9415144 20050531 00:18                                                
9415144 20050531 00:24   9.100 234.000  10.400  23.100  20.500 1013.00
9415144 20050531 00:30   8.500 234.000  10.100  23.100  20.400 1012.80
9415144 20050531 00:36   8.000 233.000  10.600  23.100  20.400 1012.80
9415144 20050531 00:42   8.200 237.000  10.100  22.900  20.300 1012.80
9415144 20050531 00:48   8.600 236.000  10.200  23.400  20.200 1012.80
9415144 20050531 00:54   8.000 235.000   9.400  23.200  20.100 1012.80
9415144 20050531 01:00   6.600 240.000   8.500  23.000  20.100 1012.90
9415144 20050531 01:06   7.800 241.000   9.500  22.700  20.100 1013.00
9415144 20050531 01:12   8.200 250.000   9.400  22.500  20.100 1013.00
9415144 20050531 01:18   8.500 252.000   9.600  22.200  20.000 1012.90
9415144 20050531 01:24   7.800 249.000   9.000  22.500  20.000 1012.90
9415144 20050531 01:30   7.500 247.000   9.300  22.000  20.000 1012.80
9415144 20050531 01:36   7.900 249.000   9.500  22.100  19.900 1012.70
9415144 20050531 01:42   6.800 245.000   8.800  22.400  19.900 1012.70
9415144 20050531 01:48   7.800 240.000   8.700  22.000  19.900 1012.70
9415144 20050531 01:54   6.600 240.000   8.200  22.100  19.900 1012.80
9415144 20050531 02:00   6.800 244.000   7.900  21.900  19.900 1012.90
9415144 20050531 02:06   6.500 245.000   7.800  21.600  19.900 1012.80
9415144 20050531 02:12   6.500 246.000   7.700  21.500  19.900 1012.80
9415144 20050531 02:18   6.100 249.000   7.300          19.800 1012.90
9415144 20050531 02:24   6.700 246.000   7.600  21.500  19.800 1012.80
9415144 20050531 02:30   6.800 248.000   7.500  21.400  19.700 1012.90
9415144 20050531 02:36   6.600 249.000   7.400  21.200  19.700 1013.00
9415144 20050531 02:42   6.600 246.000   7.800  21.100  19.600 1013.00
9415144 20050531 02:48   5.800 238.000   7.700  21.100  19.600 1013.10
9415144 20050531 02:54   5.200 230.000   6.500  20.500  19.600 1013.30
9415144 20050531 03:00   4.400 231.000   5.900  20.500  19.600 1013.30
9415144 20050531 03:06   5.300 236.000   5.700  20.400  19.600 1013.30
9415144 20050531 03:12   5.900 242.000   6.800  20.300  19.600 1013.40
9415144 20050531 03:18   5.100 241.000   6.800  20.200  19.600 1013.30
9415144 20050531 03:24   4.300 221.000   5.500  19.400  19.500 1013.30
9415144 20050531 03:30   4.900 218.000   5.400  19.200  19.500 1013.40
9415144 20050531 03:36   5.400 214.000   6.300  18.900  19.500 1013.40
9415144 20050531 03:42   5.400 220.000   6.400  19.100  19.500 1013.40
9415144 20050531 03:48   5.100 217.000   6.500  18.800  19.500 1013.50
9415144 20050531 03:54   5.200 220.000   7.000  19.300  19.500 1013.50
9415144 20050531 04:00   5.900 240.000   6.500  19.000  19.500 1013.50
9415144 20050531 04:06   5.200 240.000   5.700  18.900  19.500 1013.50
9415144 20050531 04:12   4.500 241.000   5.500  18.800  19.500 1013.80
9415144 20050531 04:18   4.900 241.000   5.400  18.300  19.500 1013.90
9415144 20050531 04:24   5.000 239.000   5.600  18.300  19.400 1013.80
9415144 20050531 04:30   5.100 238.000   5.600  18.200  19.500 1013.80
9415144 20050531 04:36   4.900 237.000   5.800  18.300  19.500 1014.00
9415144 20050531 04:42   4.500 228.000   5.100  17.800  19.500 1014.10
9415144 20050531 04:48   5.000 236.000   5.500  17.800  19.500 1014.00
9415144 20050531 04:54   4.100 212.000   5.700  17.900  19.400 1014.10
9415144 20050531 05:00   2.100 195.000   4.700  18.000  19.500 1014.00
9415144 20050531 05:06   3.300 196.000   5.200  17.700  19.400 1014.10
9415144 20050531 05:12   3.000 194.000   4.900  17.400  19.500 1014.20
9415144 20050531 05:18   3.900 187.000   6.500  17.000  19.500 1014.30
9415144 20050531 05:24   3.700 189.000   7.300  16.900  19.400 1014.00
9415144 20050531 05:30   3.300 194.000   5.100  16.600  19.400 1014.10
9415144 20050531 05:36   4.100 186.000   7.000  16.400  19.500 1014.10
9415144 20050531 05:42   4.700 186.000   6.800  16.500  19.500 1014.10
9415144 20050531 05:48   2.900 191.000   5.700  16.300  19.500 1014.10
9415144 20050531 05:54   4.400 190.000   7.000  16.300  19.500 1014.20
9415144 20050531 06:00   5.000 188.000   8.100  16.200  19.500 1014.10
9415144 20050531 06:06   5.200 186.000   7.100  16.000  19.500 1014.00
9415144 20050531 06:12   3.900 189.000   7.800  16.100  19.500 1014.00
9415144 20050531 06:18   4.000 191.000   7.300  15.900  19.500 1014.00
9415144 20050531 06:24   3.200 200.000   5.400  15.700  19.400 1013.80
9415144 20050531 06:30   2.900 195.000   6.100  16.000  19.500 1013.80
9415144 20050531 06:36   3.800 197.000   6.800  15.800  19.500 1014.00
9415144 20050531 06:42   4.000 195.000   7.300  15.700  19.500 1014.20
9415144 20050531 06:48   3.900 197.000   6.400  15.400  19.500 1014.30
9415144 20050531 06:54   4.800 186.000   7.300  15.200  19.400 1014.20
9415144 20050531 07:00   4.900 186.000   8.000  15.100  19.400 1014.10
9415144 20050531 07:06                                                
9415144 20050531 07:12   5.600 183.000   9.000  15.400  19.400 1014.30
9415144 20050531 07:18   4.000 192.000   7.900  15.200  19.400 1014.30
9415144 20050531 07:24   4.400 187.000   7.300  15.000  19.400 1013.90
9415144 20050531 07:30   3.100 190.000   7.400  15.100  19.400 1013.90
9415144 20050531 07:36   4.000 188.000   6.400          19.400 1014.10
9415144 20050531 07:42   4.600 187.000   7.600  15.000  19.400 1014.20
9415144 20050531 07:48   3.500 193.000   5.600  14.900  19.400 1014.20
9415144 20050531 07:54   3.300 190.000   6.600  14.900  19.400 1014.30
9415144 20050531 08:00   3.200 194.000   5.700  15.000  19.400 1014.20
9415144 20050531 08:06   3.900 188.000   5.300  14.900  19.400 1014.20
9415144 20050531 08:12   3.900 187.000   6.200  14.600  19.400 1014.00
9415144 20050531 08:18   3.100 196.000   5.900  14.700  19.400 1014.00
9415144 20050531 08:24   2.900 197.000   4.700  14.600  19.400 1014.10
9415144 20050531 08:30   2.400 201.000   4.700  14.600  19.400 1014.10
9415144 20050531 08:36   2.800 200.000   4.500  14.600  19.400 1014.20
9415144 20050531 08:42   3.700 206.000   5.300  14.700  19.300 1014.20
9415144 20050531 08:48   3.400 200.000   5.500  14.700  19.300 1014.30
9415144 20050531 08:54   4.200 209.000   5.700  14.600  19.300 1014.00
9415144 20050531 09:00   4.100 206.000   6.700  14.500  19.200 1013.80
9415144 20050531 09:06   4.500 209.000   6.300  14.700  19.100 1014.00
9415144 20050531 09:12   4.000 210.000   6.100  14.600  19.000 1014.10
9415144 20050531 09:18   4.000 208.000   5.400  14.800  19.000 1014.00
9415144 20050531 09:24   2.300 208.000   4.400  14.800  18.900 1014.00
9415144 20050531 09:30   3.800 207.000   5.900  14.800  18.900 1014.20
9415144 20050531 09:36   3.000 201.000   5.500  14.600  18.900 1014.30
9415144 20050531 09:42   4.500 208.000   6.300  14.700  18.900 1014.20
9415144 20050531 09:48   2.600 202.000   5.300  14.700  18.800 1014.10
9415144 20050531 09:54   2.700 207.000   5.100  14.600  18.800 1014.10
9415144 20050531 10:00   2.300 206.000   4.500  14.800  18.800 1014.10
9415144 20050531 10:06   2.900 204.000   4.800  14.500  18.800 1014.10
9415144 20050531 10:12   3.200 203.000   5.600  14.300  18.800 1014.10
9415144 20050531 10:18   2.600 201.000   6.100  14.300  18.800 1014.10
9415144 20050531 10:24   2.700 209.000   5.400  14.100  18.800 1013.80
9415144 20050531 10:30   5.000 216.000   6.100  14.100  18.700 1013.80
9415144 20050531 10:36   3.500 208.000   5.900  14.200  18.800 1014.00
9415144 20050531 10:42   2.000 201.000   5.100  14.000  18.700 1014.10
9415144 20050531 10:48   3.200 212.000   4.800  14.000  18.700 1014.20
9415144 20050531 10:54   3.300 219.000   5.400  14.100  18.700 1014.30
9415144 20050531 11:00   3.400 211.000   4.400  14.000  18.700 1014.10
9415144 20050531 11:06   2.600 213.000   3.400  13.800  18.700 1014.20
9415144 20050531 11:12   2.400 207.000   3.200  14.000  18.700 1014.20
9415144 20050531 11:18   1.900 191.000   3.100  14.000  18.700 1014.20
9415144 20050531 11:24   1.700 197.000   3.700  14.000  18.700 1014.10
9415144 20050531 11:30   1.600 200.000   4.200  13.700  18.700 1014.10
9415144 20050531 11:36   2.500 204.000   5.000  13.700  18.800 1014.00
9415144 20050531 11:42   2.300 202.000   4.000  13.600  18.800 1014.10
9415144 20050531 11:48   2.900 207.000   4.700  13.600  18.700 1014.10
9415144 20050531 11:54                                                
9415144 20050531 12:00   4.700 220.000   5.200  14.100  18.800 1014.10
9415144 20050531 12:06   4.500 213.000   5.700  14.200  18.800 1014.10
9415144 20050531 12:12   3.900 213.000   5.600  14.100  18.800 1013.90
9415144 20050531 12:18   3.300 218.000   5.200  13.700  18.900 1014.00
9415144 20050531 12:24   4.200 220.000   4.600  13.900  18.900 1014.10
9415144 20050531 12:30   3.700 214.000   4.300  13.900  18.900 1014.20
9415144 20050531 12:36   3.000 211.000   3.500  13.800  18.900 1014.30
9415144 20050531 12:42   2.800 212.000   3.600  13.900  18.900 1014.10
9415144 20050531 12:48   3.500 214.000   4.000  13.900  18.900 1014.20
9415144 20050531 12:54   3.700 217.000   4.200  14.000  18.900 1014.30
9415144 20050531 13:00   3.700 220.000   4.100  13.800  18.900 1014.40
9415144 20050531 13:06   2.500 211.000   3.700  13.900  18.800 1014.50
9415144 20050531 13:12   1.500 208.000   3.200  13.900  18.800 1014.40
9415144 20050531 13:18   2.100 209.000   3.000  13.700  18.800 1014.40
9415144 20050531 13:24   1.900 204.000   2.900  13.700  18.900 1014.60
9415144 20050531 13:30   2.200 210.000   3.700  13.900  18.900 1014.70
9415144 20050531 13:36   2.200 213.000   3.600  14.000  18.800 1014.70
9415144 20050531 13:42   2.600 214.000   3.400  14.000  18.800 1014.40
9415144 20050531 13:48                                                
9415144 20050531 13:54   3.500 223.000   4.800  14.100  18.900 1014.70
9415144 20050531 14:00   3.300 216.000   4.100  14.300  18.900 1014.70
9415144 20050531 14:06   3.300 220.000   4.800  14.300  18.900 1014.70
9415144 20050531 14:12   3.400 215.000   4.800  14.600  18.900 1014.60
9415144 20050531 14:18   4.400 239.000   5.200  14.900  18.900 1014.60
9415144 20050531 14:24   3.900 235.000   5.200  14.600  18.900 1014.60
9415144 20050531 14:30   4.800 243.000   5.600  15.000  18.900 1014.80
9415144 20050531 14:36   4.200 247.000   5.300  15.000  18.900 1014.90
9415144 20050531 14:42   4.600 242.000   5.200  15.200  18.900 1014.80
9415144 20050531 14:48   5.000 250.000   5.800  15.200  18.900 1014.70
9415144 20050531 14:54   4.600 239.000   5.500  15.400  18.900 1014.80
9415144 20050531 15:00   4.900 240.000   6.100  15.500  18.900 1014.80
9415144 20050531 15:06   5.400 244.000   5.900  15.400  18.900 1014.80
9415144 20050531 15:12   5.200 241.000   6.100  15.400  19.000 1014.80
9415144 20050531 15:18   5.300 251.000   6.600  15.400  19.000 1015.00
9415144 20050531 15:24   6.800 259.000   7.400  15.400  19.000 1014.90
9415144 20050531 15:30   6.100 260.000   7.200  15.600  19.000 1014.90
9415144 20050531 15:36   6.200 260.000   7.500  15.400  19.000 1015.00
9415144 20050531 15:42   6.100 261.000   7.300  15.600  19.000 1015.10
9415144 20050531 15:48   6.400 256.000   7.000  15.800  19.000 1015.10
9415144 20050531 15:54   7.000 264.000   7.300  15.500  19.000 1015.20
9415144 20050531 16:00   7.200 263.000   8.200  16.000  19.000 1015.20
9415144 20050531 16:06   7.000 265.000   7.700  16.100  19.100 1015.00
9415144 20050531 16:12   6.800 267.000   7.800  15.800  19.100 1015.10
9415144 20050531 16:18   6.400 267.000   7.500  16.100  19.000 1015.10
9415144 20050531 16:24   6.000 265.000   7.300  16.100  19.100 1015.00
9415144 20050531 16:30   5.800 267.000   6.900  16.500  19.100 1015.00
9415144 20050531 16:36   5.800 255.000   6.700  16.900  19.100 1014.90
9415144 20050531 16:42   6.000 256.000   6.700  16.800  19.100 1014.90
9415144 20050531 16:48   6.400 256.000   7.000  17.100  19.100 1015.00
9415144 20050531 16:54   7.000 261.000   7.200  17.200  19.100 1014.60
9415144 20050531 17:00   6.900 258.000   7.600  17.200  19.100 1014.60
9415144 20050531 17:06   7.000 261.000   7.500  17.600  19.200 1014.70
9415144 20050531 17:12   6.700 261.000   7.600  17.800  19.200 1014.80
9415144 20050531 17:18   7.300 260.000   7.600  17.800  19.200 1014.70
9415144 20050531 17:24   6.900 258.000   7.400  17.900  19.200 1014.80
9415144 20050531 17:30   6.900 261.000   7.600  18.000  19.200 1014.80
9415144 20050531 17:36   7.100 264.000   7.800  17.700  19.200 1014.70
9415144 20050531 17:42   7.000 261.000   7.800  18.300  19.200 1014.80
9415144 20050531 17:48   7.100 263.000   8.000  18.300  19.300 1014.80
9415144 20050531 17:54   7.500 263.000   8.300  18.200  19.400 1014.90
9415144 20050531 18:00   7.500 267.000   8.400  18.400  19.400 1014.90
9415144 20050531 18:06   7.000 264.000   8.000  18.400  19.500 1014.90
9415144 20050531 18:12   8.100 260.000   8.500  18.300  19.500 1014.80
9415144 20050531 18:18   8.400 262.000   9.000  18.600  19.600 1014.80
9415144 20050531 18:24   7.800 258.000   9.000  18.300  19.600 1015.00
9415144 20050531 18:30   8.400 258.000   8.800  18.700  19.700 1014.80
9415144 20050531 18:36   7.900 258.000   8.800  18.600  19.700 1014.80
9415144 20050531 18:42   7.100 255.000   8.500  18.700  19.800 1014.80
9415144 20050531 18:48   7.700 257.000   9.100  19.200  19.800 1014.80
9415144 20050531 18:54   7.200 255.000   8.500  19.200  19.900 1014.70
9415144 20050531 19:00   6.700 254.000   7.900  19.300  19.900 1014.40
9415144 20050531 19:06   6.700 255.000   7.900  19.700  20.000 1014.40
9415144 20050531 19:12   5.800 255.000   7.500  19.800  20.000 1014.50
9415144 20050531 19:18   6.000 253.000   7.200  20.000  20.100 1014.40
9415144 20050531 19:24   5.600 249.000   6.900  20.100  20.100 1014.20
9415144 20050531 19:30   6.100 254.000   6.700  20.500  20.100 1014.30
9415144 20050531 19:36   6.500 253.000   6.900  20.800  20.200 1014.20
9415144 20050531 19:42   6.500 257.000   7.000  21.000  20.300 1014.00
9415144 20050531 19:48   6.600 261.000   7.200  20.900  20.300 1013.80
9415144 20050531 19:54   6.800 261.000   7.200  21.400  20.400 1014.10
9415144 20050531 20:00   6.200 264.000   7.200  21.000  20.500 1014.00
9415144 20050531 20:06   6.200 264.000   7.000  21.200  20.600 1014.00
9415144 20050531 20:12   6.300 261.000   6.800  21.400  20.700 1013.90
9415144 20050531 20:18   6.300 263.000   6.800  21.400  20.800 1013.90
9415144 20050531 20:24   6.300 262.000   6.900  22.200  20.800 1013.70
9415144 20050531 20:30   6.500 259.000   6.800  22.100  20.900 1013.50
9415144 20050531 20:36                                                
9415144 20050531 20:42   6.200 261.000   6.700  22.600  21.100 1013.50
9415144 20050531 20:48   6.500 260.000   6.800  22.900  21.200 1013.60
9415144 20050531 20:54   6.400 258.000   6.900  23.100  21.300 1013.60
9415144 20050531 21:00   6.500 257.000   7.000  23.300  21.300 1013.60
9415144 20050531 21:06   6.600 257.000   7.400  23.000  21.500 1013.40
9415144 20050531 21:12   7.100 260.000   7.700  23.200  21.600 1013.30
9415144 20050531 21:18   7.000 258.000   7.500  23.500  21.700 1013.20
9415144 20050531 21:24   7.300 259.000   7.700  23.300  21.700 1013.10
9415144 20050531 21:30   6.900 259.000   7.700  23.300  21.900 1013.00
9415144 20050531 21:36   6.900 258.000   7.500  23.400  21.900 1013.00
9415144 20050531 21:42   7.400 260.000   7.900  23.600  22.000 1013.00
9415144 20050531 21:48   7.300 259.000   8.300  24.200  22.100 1013.00
9415144 20050531 21:54   7.300 258.000   8.100  23.600  22.200 1012.80
9415144 20050531 22:00   7.100 256.000   7.800  24.100  22.300 1012.70
9415144 20050531 22:06   6.600 256.000   7.500  24.300  21.600 1012.80
9415144 20050531 22:12   7.000 254.000   7.800  24.100  21.400 1012.90
9415144 20050531 22:18   7.300 254.000   8.200  25.000  21.100 1012.90
9415144 20050531 22:24   7.000 255.000   8.600  24.400  20.900 1012.80
9415144 20050531 22:30   7.100 255.000   7.900  24.600  20.700 1012.80
9415144 20050531 22:36   7.600 254.000   8.700  24.400  20.600 1012.60
9415144 20050531 22:42   6.500 255.000   8.500  24.200  20.600 1012.60
9415144 20050531 22:48   7.200 252.000   8.300  24.400  20.700 1012.60
9415144 20050531 22:54   6.600 252.000   8.100  24.400  20.600 1012.70
9415144 20050531 23:00   7.100 252.000   8.300  24.200  20.500 1012.60
9415144 20050531 23:06   7.600 250.000   9.300  24.600  20.500 1012.70
9415144 20050531 23:12                                                
9415144 20050531 23:18   7.500 251.000   8.800  24.500  20.500 1012.40
9415144 20050531 23:24   7.600 249.000   9.500  24.700  20.600 1012.40
9415144 20050531 23:30   7.100 247.000   8.600  25.000  20.600 1012.40
9415144 20050531 23:36   7.300 246.000   8.400  25.400  20.500 1012.30
9415144 20050531 23:42   7.000 243.000   8.000  25.500  20.400 1012.30
9415144 20050531 23:48   6.800 238.000   7.500  25.600  20.300 1012.30
9415144 20050531 23:54   5.500 240.000   7.000  26.000  20.300 1012.10
9415144 20050601 00:00   5.600 242.000   9.800  26.000  20.300 1011.90
9415144 20050601 00:06   4.600 241.000   6.000  26.400  20.300 1011.80
9415144 20050601 00:12   6.100 243.000   6.900  26.400  20.300 1011.80
9415144 20050601 00:18   5.700 234.000   6.900  26.100  20.200 1011.80
9415144 20050601 00:24   6.000 239.000   7.200  26.400  20.200 1011.70
9415144 20050601 00:30                                                
9415144 20050601 00:36   6.600 252.000   7.700  26.600  20.600 1011.50
9415144 20050601 00:42   5.900 248.000   7.900  26.400  20.600 1011.60
9415144 20050601 00:48   6.400 249.000   7.300  26.100  20.600 1011.60
9415144 20050601 00:54   7.200 250.000   9.100  24.700  20.600 1011.70
9415144 20050601 01:00  10.400 257.000  11.400  24.100  20.600 1011.80
9415144 20050601 01:06  11.000 259.000  12.800  23.400  20.700 1011.80
9415144 20050601 01:12   8.800 250.000  11.100  23.700  20.700 1011.50
9415144 20050601 01:18   9.100 242.000  10.200  24.200  20.700 1011.40
9415144 20050601 01:24   8.600 245.000  10.000  24.100  20.700 1011.60
9415144 20050601 01:30   7.500 237.000   9.500  23.800  20.700 1011.50
9415144 20050601 01:36   6.800 241.000   8.700  23.800  20.600 1011.50
9415144 20050601 01:42   7.400 241.000   9.200  24.200  20.500 1011.40
9415144 20050601 01:48   7.500 239.000   9.000  24.300  20.500 1011.40
9415144 20050601 01:54   7.200 235.000   8.500  24.100  20.500 1011.40
9415144 20050601 02:00   6.800 236.000   7.900  23.700  20.400 1011.20
9415144 20050601 02:06   6.900 237.000   8.100  23.700  20.400 1011.20
9415144 20050601 02:12   6.500 236.000   7.400  23.500  20.400 1011.30
9415144 20050601 02:18   6.000 242.000   6.800  23.500  20.400 1011.30
9415144 20050601 02:24   7.000 243.000   7.700  23.300  20.400 1011.20
9415144 20050601 02:30   7.000 245.000   8.100  22.900  20.300 1011.10
9415144 20050601 02:36   7.100 244.000   8.400  22.600  20.300 1011.10
9415144 20050601 02:42   7.500 243.000   8.400  22.700  20.300 1011.30
9415144 20050601 02:48   7.900 246.000   8.800  22.400  20.300 1011.20
9415144 20050601 02:54   7.700 239.000   9.300  22.200  20.300 1011.20
9415144 20050601 03:00   6.400 231.000   8.200  22.100  20.300 1011.20
9415144 20050601 03:06   6.100 226.000   6.700  22.000  20.300 1011.20
9415144 20050601 03:12   6.400 223.000   7.800  22.000  20.200 1011.30
9415144 20050601 03:18   6.200 224.000   7.500  21.800  20.200 1011.40
9415144 20050601 03:24   5.900 223.000   7.300  21.400  20.100 1011.10
9415144 20050601 03:30   5.100 229.000   5.800  20.900  20.100 1011.10
9415144 20050601 03:36   4.800 215.000   6.000  21.000  20.100 1011.20
9415144 20050601 03:42   4.100 212.000   5.300  21.000  20.100 1011.30
9415144 20050601 03:48   3.500 210.000   4.800  20.600  20.100 1011.20
9415144 20050601 03:54   5.900 226.000   7.000  20.600  20.100 1011.20
9415144 20050601 04:00   6.200 231.000   7.700  20.700  20.000 1011.30
9415144 20050601 04:06   6.100 227.000   7.200  20.800  20.000 1011.30
9415144 20050601 04:12   6.200 226.000   7.800  20.700  20.000 1011.40
9415144 20050601 04:18   5.700 223.000   7.400  20.400  20.000 1011.60
9415144 20050601 04:24   6.200 225.000   7.000  20.300  20.000 1011.40
9415144 20050601 04:30   5.700 217.000   7.200  20.600  20.000 1011.50
9415144 20050601 04:36   5.500 216.000   7.800  20.500  20.000 1011.50
9415144 20050601 04:42   5.900 219.000   7.800  20.300  20.000 1011.70
9415144 20050601 04:48   4.500 225.000   6.600  20.000  20.000 1011.70
9415144 20050601 04:54   5.300 226.000   6.400  20.500  20.000 1011.70
9415144 20050601 05:00   5.200 235.000   6.100  20.200  20.000 1011.70
9415144 20050601 05:06   5.100 237.000   5.600  20.100  20.000 1011.60
9415144 20050601 05:12   4.400 233.000   6.100  19.800  19.900 1011.70
9415144 20050601 05:18   3.800 230.000   4.800  19.800  19.900 1011.80
9415144 20050601 05:24   3.800 228.000   5.800  20.000  19.900 1011.60
9415144 20050601 05:30   5.100 227.000   7.000  19.800  19.900 1011.60
9415144 20050601 05:36   4.300 214.000   5.900  19.800  19.900 1011.60
9415144 20050601 05:42   4.700 214.000   6.300  19.700  19.900 1011.80
9415144 20050601 05:48   3.700 209.000   4.900  19.400  19.900 1011.80
9415144 20050601 05:54   5.100 212.000   6.700  19.900  19.900 1011.70
9415144 20050601 06:00   4.800 213.000   7.300  19.800  19.900 1011.70
9415144 20050601 06:06   6.000 217.000   7.400  19.900  19.900 1011.70
9415144 20050601 06:12   5.900 220.000   7.500  19.700  19.900 1011.80
9415144 20050601 06:18   6.400 225.000   8.500  19.800  19.900 1011.80
9415144 20050601 06:24   4.800 223.000   6.900  19.500  19.900 1011.70
9415144 20050601 06:30   4.300 224.000   6.500  19.400  19.900 1011.70
9415144 20050601 06:36   1.800 206.000   7.700  19.700  19.900 1011.70
9415144 20050601 06:42   5.200 227.000   9.000  19.700  19.800 1011.70
9415144 20050601 06:48   6.400 233.000   8.800  19.800  19.800 1011.70
9415144 20050601 06:54   6.300 230.000   9.500  19.700  19.800 1011.80
9415144 20050601 07:00   6.900 235.000   8.300  19.800  19.700 1011.80
9415144 20050601 07:06   7.000 233.000   8.600  19.600  19.700 1011.70
9415144 20050601 07:12   5.600 230.000   7.900  19.500  19.700 1011.90
9415144 20050601 07:18   6.500 229.000   8.400  19.200  19.800 1012.00
9415144 20050601 07:24   6.300 233.000   8.000  19.500  19.800 1011.50
9415144 20050601 07:30   6.100 235.000   8.800  19.300  19.800 1011.50
9415144 20050601 07:36   6.900 238.000   8.700  18.900  19.800 1011.50
9415144 20050601 07:42   6.300 229.000   7.900  18.700  19.700 1011.70
9415144 20050601 07:48   6.100 225.000   7.900  18.600  19.600 1011.70
9415144 20050601 07:54   6.200 232.000   8.600  18.600  19.600 1011.80
9415144 20050601 08:00   6.300 234.000   8.800  18.600  19.600 1011.80
9415144 20050601 08:06   6.900 235.000   7.800  18.800  19.600 1011.80
9415144 20050601 08:12   6.400 238.000   7.600  18.800  19.600 1011.90
9415144 20050601 08:18   6.600 232.000   7.800  18.200  19.500 1012.00
9415144 20050601 08:24                                                
9415144 20050601 08:30   5.000 227.000   7.600  18.400  19.400 1011.80
9415144 20050601 08:36   5.500 232.000   8.300  18.000  19.400 1011.80
9415144 20050601 08:42   6.200 237.000   8.100  18.600  19.400 1011.90
9415144 20050601 08:48   6.600 236.000   8.300  18.300  19.400 1011.90
9415144 20050601 08:54   6.200 234.000   7.200  18.100  19.400 1012.00
9415144 20050601 09:00   5.100 226.000   6.800  17.700  19.300 1012.00
9415144 20050601 09:06   5.100 224.000   6.400  17.700  19.300 1012.00
9415144 20050601 09:12   5.000 219.000   6.100  17.600  19.300 1012.00
9415144 20050601 09:18   4.500 216.000   5.800  17.300  19.300 1011.90
9415144 20050601 09:24   4.700 226.000   5.700  17.700  19.300 1011.90
9415144 20050601 09:30   5.300 230.000   6.200  17.800  19.300 1012.00
9415144 20050601 09:36   5.500 230.000   6.700  17.200  19.300 1012.00
9415144 20050601 09:42   4.900 226.000   6.200  17.200  19.300 1012.00
9415144 20050601 09:48   4.400 222.000   5.800  17.300  19.300 1012.00
9415144 20050601 09:54   5.400 221.000   6.400  17.700  19.300 1012.00
9415144 20050601 10:00   5.700 221.000   6.400  17.600  19.300 1012.00
9415144 20050601 10:06   6.100 224.000   6.900  17.600  19.300 1012.00
9415144 20050601 10:12   5.700 228.000   6.700  17.100  19.300        
9415144 20050601 10:18   5.700 234.000   6.800  17.500  19.200 1011.80
9415144 20050601 10:24   5.200 233.000   6.400  17.300  19.300 1012.00
9415144 20050601 10:30   5.300 226.000   6.300  17.200  19.300 1012.00
9415144 20050601 10:36   5.700 224.000   7.400  16.800  19.200 1012.00
9415144 20050601 10:42   4.700 220.000   5.700  17.200  19.200 1012.00
9415144 20050601 10:48                                                
9415144 20050601 10:54   5.100 217.000   6.200  17.100  19.100 1012.00
9415144 20050601 11:00   5.300 223.000   6.600  17.100  19.200 1012.20
9415144 20050601 11:06   5.000 222.000   6.200  16.500  19.100 1012.10
9415144 20050601 11:12   4.300 218.000   6.100  16.800  19.100 1012.20
9415144 20050601 11:18   5.100 224.000   6.000  17.000  19.100 1012.20
9415144 20050601 11:24   5.300 226.000   6.100  16.700  19.100 1012.20
9415144 20050601 11:30                                                
9415144 20050601 11:36   5.200 223.000   6.600  16.500  19.100 1012.20
9415144 20050601 11:42   5.100 224.000   7.100  16.600  19.000 1012.20
9415144 20050601 11:48   5.400 225.000   6.900  16.400  19.000 1012.20
9415144 20050601 11:54   5.200 218.000   6.200  16.100  18.900 1012.10
9415144 20050601 12:00   5.400 220.000   6.500  16.800  19.100 1012.20
9415144 20050601 12:06   5.500 221.000   6.200  16.300  19.200 1012.10
9415144 20050601 12:12   4.300 219.000   5.800  16.100  18.900 1012.10
9415144 20050601 12:18   5.400 218.000   6.200  16.600  19.200 1012.10
9415144 20050601 12:24   5.300 220.000   6.500  16.400  19.200 1012.20
9415144 20050601 12:30   5.400 218.000   6.100  16.600  19.100 1012.30
9415144 20050601 12:36   4.700 215.000   5.900  16.500  19.000 1012.10
9415144 20050601 12:42   5.500 219.000   6.200  16.500  18.900 1012.20
9415144 20050601 12:48   5.200 218.000   5.900  16.700  18.800 1012.20
9415144 20050601 12:54   5.200 219.000   5.800  16.500  18.800 1012.20
9415144 20050601 13:00   5.300 224.000   6.400  16.600  19.000 1012.30
9415144 20050601 13:06   5.800 221.000   7.100  16.000  19.100 1012.40
9415144 20050601 13:12   5.200 221.000   6.600  15.800  19.100 1012.10
9415144 20050601 13:18   5.400 222.000   6.300  16.000  19.200 1012.00
9415144 20050601 13:24   5.200 216.000   6.300  15.900  19.200 1012.30
9415144 20050601 13:30   5.400 215.000   6.400  16.300  19.200 1012.30
9415144 20050601 13:36   5.100 217.000   6.800  16.000  19.300 1012.40
9415144 20050601 13:42   5.700 219.000   6.600  16.100  19.300 1012.40
9415144 20050601 13:48   5.400 216.000   6.600  16.000  19.300 1012.40
